title1,resourceIdentifier1,creator1id,creator1name,contributor1id,contributor1name,contributor1role,contributor2id,contributor2name,contributor2role,format1,language1,licenseCondition1,publicationType1,publicationVersion1,publishDate1,publisher1,publisher2,repoName,,resourceIdentifier2,resourceIdentifier3,source1,source2,subject1key,subject1value,subject2key,subject2value,subject3key,subject3value,subject4key,subject4value,subject5key,subject5value,,title2,title3,,,,,,,,,,,,,,,,,,,,,,,,,,
Estrategias de los terratenientes para la valorización del suelo en Xalapa Veracruz: el caso de la Hacienda Las Animas,http://repositorio.colmex.mx/concern/generic_works/0k225c30h,946248,ROSA ELISA SUAREZ MEDELLIN,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2012,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrumentos de política pública ambiental en el suelo de conservación del Distrito Federal: estudio comparativo de los programas PSAH y PROFACE,http://repositorio.colmex.mx/concern/generic_works/9g54xk17p,835485,VICTOR MANUEL TORRUCO COLORADO,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2012,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La magia en la modernidad: Real del Monte Pueblo Mágico,http://repositorio.colmex.mx/concern/generic_works/q237ht29n,847243,AMBAR VARELA MATTUTE,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2012,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roles sociales femeninos y masculinos en la legislación laboral mexicana: la Constitución de 1917 y la Ley Federal del Trabajo de 1931,http://repositorio.colmex.mx/concern/generic_works/9019s3784,925645,HARLEN VEGA SORIA,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2012,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiencias de trabajo y militancia feminista: un análisis del significado de las experiencias de vida de cuatro mujeres venezolanas,http://repositorio.colmex.mx/concern/generic_works/bv73c1700,935839,TATIANA CAROLINA VELEZ CANETACIO,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2012,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Masculinidad y cáncer: la (re)significación de la(s) masculinidad(es) en las experiencias del cáncer genital,http://repositorio.colmex.mx/concern/generic_works/k06988748,851758,FRANCISCO EDUARDO VIVEROS PEREZ,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2012,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estimación indirecta de la mortalidad en Bolivia con base en información censal 1992-2001,http://repositorio.colmex.mx/concern/generic_works/9z9031279,944281,MARIA CECILIA VILLARROEL CARDENAS,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2012,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La mortalidad estimada a partir de la información censal en México 1990-2010,http://repositorio.colmex.mx/concern/generic_works/70795899c,935066,ERIKA ZAMORA RAMOS,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2012,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La reforma electoral 2007-2008 y sus implicaciones en el cambio de estrategia electoral del Partido del Trabajo y el Partido Verde Ecologista de México en las elecciones federales 2009,http://repositorio.colmex.mx/concern/generic_works/765372936,949454,MARIA LAURA MACTZIL ZENTENO BONOLLA,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2012,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gestión intermunicipal para la provisión de servicios urbanos: agua potable drenaje y saneamiento en la Zona Metropolitana de Xalapa,http://repositorio.colmex.mx/concern/generic_works/gt54kp475,939257,REBECA AMPUDIA LADRON DE GUEVARA,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambios y continuidades en el multilateralismo mexicano: de la no intervención a la responsabilidad de proteger,http://repositorio.colmex.mx/concern/generic_works/db78td308,866866,RICARDO JAVIER CARDENAS GUTIERREZ,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Etnicidad y movilización política: la construcción simbolica de Kirkuk y el guión de acción colectiva Kurdo en Irak,http://repositorio.colmex.mx/concern/generic_works/3n204068z,868175,JUAN CARLOS CASTILLO QUIÑONES,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ciudadanía y movilización: participación de mujeres activistas yemeníes durante las revueltas en 2011,http://repositorio.colmex.mx/concern/generic_works/zs25x987t,864745,CLEMENTINA CHAVEZ BALLESTEROS,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La inseguridad urbana: la experiencia de inseguridad en el Distrito Federal y su relación con el hábitat,http://repositorio.colmex.mx/concern/generic_works/5712m793k,864229,ARTURO DIAZ CRUZ,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asociación intermunicipal en los Altos de Jalisco Sur: cooperación y (Dis)continuidad,http://repositorio.colmex.mx/concern/generic_works/r207tq655,3023391,Claudia Erika Espinosa Lara,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dependencia del automóvil y fragmentación del espacio: un estudio comparativo del uso del auto en la zona central de la Ciudad de México y de la Ciudad de Montreal,http://repositorio.colmex.mx/concern/generic_works/p8418p654,864228,OSCAR JAVIER GARDUÑO ARREDONDO,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La política y la crisis económica en Europa del Sur: Grecia y Portugal,http://repositorio.colmex.mx/concern/generic_works/1c18dh23g,866870,SERGIO ARMANDO GONZALEZ SERNA,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contrainsurgencia a la mexicana: análisis de la respuesta del gobierno frente a la amenaza de grupos armados. La Liga Comunista 23 de Septiembre y el Ejército Zapatista de Liberación Nacional en perspectiva comparada,http://repositorio.colmex.mx/concern/generic_works/hd76s142k,938957,CARLOS IVAN GUEVARA ROMERO,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Etapas de la relación entre la prensa y el gobierno en México entre 1934 y 2012: cooptación enfrentamiento y abandono del periodismo mexicano,http://repositorio.colmex.mx/concern/generic_works/xp68kh46p,926656,ANDRÉS HERNÁNDEZ FERNÁNDEZ,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vulnerabilidad frente a eventos hidrometerológicos en escenarios de cambio climático: las inundaciones en la ciudad de Xalapa Veracruz,http://repositorio.colmex.mx/concern/generic_works/p2676w87p,941618,CLAUDIA BERENICE HERNANDEZ HERNANDEZ,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sobre la no-emergencia de demandas reivindicativas y movimientos sociales por el agua: el caso de Mazatlán Sinaloa,http://repositorio.colmex.mx/concern/generic_works/mc87pr50c,862263,LUIS GUSTAVO KELLY TORREBLANCA,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tendencias de la contaminación atmosférica en la Ciudad de México: un análisis de los efectos escala composición y tecnológico,http://repositorio.colmex.mx/concern/generic_works/2r36tz75q,869085,ACEL JARDON KOJAKHMETOVA,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
De la emergencia a la prevención: transversalidad en la gestión integral de riesgos,http://repositorio.colmex.mx/concern/generic_works/5d86p1697,948259,CLAUDIA LOZANO CORONA,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La enseñanza superior femenina japonesa en la era Meiji: comparación entre una escuela pública y otra privada,http://repositorio.colmex.mx/concern/generic_works/pz50gx578,942132,YILIANA MOMPELLER VAZQUEZ,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/4,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las condiciones de vida de los hogares urbanos en Ecuador: una aproximación desde la urbanización y las necesidades humanas,http://repositorio.colmex.mx/concern/generic_works/d791sh575,870358,PABLO ENRIQUE OSORIO GUERRERO,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Yosoy132: desarrollo y permanencia: perspectivas desde la zona metropolitana,http://repositorio.colmex.mx/concern/generic_works/1j92g873x,867498,ANA ELDA PALACIOS CANUDAS,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La política social y el proceso de descentralización en México: consideraciones a partir del Programa de Desarrollo Humano Oportunidades,http://repositorio.colmex.mx/concern/generic_works/vm40xs882,863620,JAVIER PEREZ ROLON,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suprema Corte de Justicia de la Nación en México: cambio político e institucional,http://repositorio.colmex.mx/concern/generic_works/zp38wf041,938955,IRAM PEREZ CANO,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercantilización del espacio público y segregación social: la implementación de parquímetros en la ciudad de México como instrumento revanchista contra los franeleros,http://repositorio.colmex.mx/concern/generic_works/hq37vp84q,952090,FRANCISCO JOSE REYNOSO ARREOLA,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aproximaciones a la formación del estado en Sudán del Sur: el SPLA/M y su lucha por la autoridad pública,http://repositorio.colmex.mx/concern/generic_works/p8418p66d,864748,JACQUELINE RASGADO BLAS,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liderazgos subregionales de México en Centroamérica y Brasil en Sudamérica: un estudio comparado,http://repositorio.colmex.mx/concern/generic_works/m326m288h,869044,IVAN RICO LOPEZ,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Política y mercadotecnia en México: las campañas presidenciales de 2012,http://repositorio.colmex.mx/concern/generic_works/gh93h089v,869047,ALBERTO RODRIGUEZ ELIZALDE,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambios socio-espaciales e la zona central de la Ciudad de México 2000-2010: la colonia doctores : ¿un espacio urbano en proceso de gentrificación?,http://repositorio.colmex.mx/concern/generic_works/rn301265s,869069,RAMON RODRIGUEZ DAVALOS,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mujeres palestinas ciudadanas israelíes: estatus actual nociones identitarias y aspiraciones ciudadanas de algunas jóvenes universitarias palestinas ciudadanas de Israel,http://repositorio.colmex.mx/concern/generic_works/4b29b745s,939613,MARISOL RUIZ CELORIO,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La vivienda popular: ¿recurso para el trabajo extradoméstico femenino y la toma de decisiones?,http://repositorio.colmex.mx/concern/generic_works/cn69m5647,939538,YELIDA SARAI SANCHEZ SIMIANO,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Los que laboran en la oscuridad: la informalidad regulada del discapacitado visual bajo la ciudad,http://repositorio.colmex.mx/concern/generic_works/rn3012662,870357,ERICK SERNA LUNA,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La inversión extranjera directa como herramienta de ajuste industrial en Japón,http://repositorio.colmex.mx/concern/generic_works/6682x517k,943460,RICARDO VEGA PEREZ,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2013,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La mortalidad evitable: su contribución a la esperanza de vida durante la primera década del siglo XXI,http://repositorio.colmex.mx/concern/generic_works/h415pb819,956080,JOSE MANUEL ABURTO FLORES,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desplazamiento y pertenencia: identidades memorias y ley tras la participación de India y Pakistán Bengala 1947-1960,http://repositorio.colmex.mx/concern/generic_works/8623j011k,830532,GUIOMAR ACEVEDO LOPEZ,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
¿Relaciones equitativas?: relaciones de género a partir del cuidado de los hijos y la toma de decisiones,http://repositorio.colmex.mx/concern/generic_works/df65v897p,954005,ANGELICA ALDANA MORENO,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La imaginación y la pedagogía en la literatura infantil de Kenia: análisis pedagógico y artístico de Crafty Chameleon y Visa Vya Shilingi na Kobole,http://repositorio.colmex.mx/concern/generic_works/2z10wr59t,868438,PAULINA MARIA BARRIOS GIORDANO,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/4,HUMANIDADES Y CIENCIAS DE LA CONDUCTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cazar al lobo: Las relaciones interpersonales y de género que van del porno al post-porno en la película Baise-Moi (Francia 2000),http://repositorio.colmex.mx/concern/generic_works/0v838208z,874838,LUIS GUILLERMO ALVAREZ CORONA,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tendencias y cambios en la disolución de la primera unión conyugal: diferencias entre hombres y mujeres : un estudio con base en la EDER 2011,http://repositorio.colmex.mx/concern/generic_works/qf85nc672,882829,FERNANDO CARLOS II RIGEL CASTRO HERNANDEZ,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obesidad en niños de edad escolar en México y el programa oportunidades: un análisis longitudinal 2002-2005,http://repositorio.colmex.mx/concern/generic_works/mp48sf030,959881,FRANCISCO JAVIER CENOBIO NARCIZO,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Movilidad ocupacional intergeneracional de hombres y mujeres: un estudio por cohortes en México,http://repositorio.colmex.mx/concern/generic_works/f7623f05d,880410,LINA EUGENIA CUEVAS RAMIREZ,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sistemas de información y política social: efectividad y coordinación intergubernamental en contextos descentralizados,http://repositorio.colmex.mx/concern/generic_works/bz60cx76q,939140,HORACIO TONATIUH CHAVIRA CRUZ,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La llegada del primer hijo: cambios en el uso del tiempo de los miembros de la pareja en México 2010-2013 : un análisis con la ENOE,http://repositorio.colmex.mx/concern/generic_works/z890rv550,844666,ROSA ESTELA GARCIA CHANES,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Padres en suspenso: proceso de decisión significados y prácticas de paternidad de algunos varones gay de la Ciudad de México,http://repositorio.colmex.mx/concern/generic_works/5712m794v,966362,SEBASTIAN GIRALDO AGUIRRE,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inundaciones y salud: análisis municipal de la ocurrencia de tifoidea y paratifoidea en México,http://repositorio.colmex.mx/concern/generic_works/2514nm89g,966428,GABRIELA FERNANDA GUZMAN BRINGAS,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hombres de la nación: masculinidad y modernidad en tres novelas del México independiente 1857-1869,http://repositorio.colmex.mx/concern/generic_works/3r074w34g,875666,MARTIN HUMBERTO GONZALEZ ROMERO,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Autonomía femenina en contextos rurales: análisis de los rezagos a partir de la Encuesta Nacional sobre la Dinámica de las Relaciones en los Hogares 2011,http://repositorio.colmex.mx/concern/generic_works/47429b483,990734,VERONICA LOPEZ GUERRA,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lo personal es político y también artístico: el arte feminista en la Ciudad de México 1968-1993,http://repositorio.colmex.mx/concern/generic_works/sj139338h,879504,HILDA MONRAZ DELGADO,,,,,,,,spa,http://creativecommons.org/licenses/by-nc-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,El Colegio de México A.C.,,COLECCIONES DIGITALES COLMEX,,,,,,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
